ID,Style,agreeableness,anger,anticipation,arrogance,disagreeableness,disgust,fear,gratitude,happiness,humility,love,optimism,pessimism,regret,sadness,shame,shyness,surprise,trust,neutral,Image URL,Image Path
577284a7edc2cb3880fe81d7,Modern Art,0.0,0.0,0.364,0.0,0.0,0.0,0.0,0.091,0.182,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.545,0.273,0.0,https://uploads8.wikiart.org/images/serge-charchoune/how-many-sailors-how-many-captains-1949.jpg,resized_images\509_resized.png
57727e81edc2cb3880eb0b16,Post Renaissance Art,0.091,0.364,0.0,0.091,0.0,0.091,0.273,0.0,0.091,0.091,0.0,0.0,0.0,0.091,0.273,0.091,0.0,0.0,0.0,0.0,https://uploads3.wikiart.org/images/agostino-carracci/venus-punishing-profane-love-1595.jpg,resized_images\510_resized.png
57727e24edc2cb3880e9d087,Post Renaissance Art,0.182,0.0,0.182,0.0,0.091,0.0,0.273,0.091,0.364,0.091,0.0,0.091,0.091,0.091,0.091,0.0,0.0,0.0,0.455,0.0,https://uploads2.wikiart.org/images/fyodor-alekseyev/illumination-at-soboronaya-square-on-the-occasion-of-the-coronation-of-alexander-i-1802.jpg,resized_images\511_resized.png
5772766cedc2cb3880d15c0f,Post Renaissance Art,0.1,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,https://uploads8.wikiart.org/images/william-hogarth/the-battle-of-the-pictures-1745.jpg,resized_images\512_resized.png
57727d5fedc2cb3880e75698,Post Renaissance Art,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,https://uploads7.wikiart.org/images/allan-ramsay/queen-charlotte.jpg,resized_images\513_resized.png
577287caedc2cb388008273f,Modern Art,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.818,0.182,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.0,https://uploads2.wikiart.org/images/paul-wonner/landscape-with-trees-santa-monica-1964.jpg,resized_images\514_resized.png
57727d5eedc2cb3880e75478,Post Renaissance Art,0.1,0.1,0.1,0.5,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0,https://uploads2.wikiart.org/images/allan-ramsay/george-iii.jpg,resized_images\515_resized.png
57727a68edc2cb3880de6ec3,Post Renaissance Art,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.5,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,https://uploads7.wikiart.org/images/joseph-wright/d-ewes-coke-his-wife-hannah-and-daniel-parker-coke.jpg,resized_images\516_resized.png
5772846eedc2cb3880fdd9f5,Modern Art,0.1,0.0,0.4,0.0,0.1,0.2,0.2,0.1,0.1,0.0,0.1,0.0,0.2,0.1,0.0,0.0,0.0,0.6,0.1,0.0,https://uploads0.wikiart.org/images/louis-schanker/football-3-1950.jpg,resized_images\517_resized.png
5772798eedc2cb3880dbc5c2,Renaissance Art,0.182,0.182,0.273,0.0,0.0,0.0,0.182,0.091,0.182,0.364,0.364,0.182,0.0,0.0,0.182,0.091,0.0,0.0,0.273,0.0,https://uploads8.wikiart.org/images/lorenzo-lotto/triumph-of-chastity-1530.jpg,resized_images\518_resized.png
577284a7edc2cb3880fe8247,Modern Art,0.0,0.0,0.364,0.0,0.0,0.0,0.091,0.0,0.182,0.0,0.0,0.091,0.0,0.0,0.091,0.0,0.0,0.727,0.0,0.0,https://uploads4.wikiart.org/images/serge-charchoune/symphonie-fantastique-1949.jpg,resized_images\519_resized.png
5772857bedc2cb3880011b30,Modern Art,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.2,0.5,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,https://uploads0.wikiart.org/images/augustus-john/david-and-dorelia-in-normandy-1908.jpg,resized_images\520_resized.png
57728532edc2cb38800054f5,Modern Art,0.0,0.273,0.273,0.091,0.0,0.273,0.364,0.0,0.0,0.0,0.0,0.0,0.182,0.0,0.091,0.0,0.0,0.091,0.0,0.0,https://uploads6.wikiart.org/images/manuel-rivera/espejo-del-duende-1963.jpg,resized_images\521_resized.png
577281caedc2cb3880f59ae8,Post Renaissance Art,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.4,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.4,0.0,https://uploads2.wikiart.org/images/gheorghe-tattarescu/woman-with-tambourine.jpg,resized_images\522_resized.png
577275a5edc2cb3880cece06,Renaissance Art,0.1,0.0,0.0,0.0,0.0,0.1,0.4,0.2,0.1,0.3,0.1,0.1,0.1,0.0,0.6,0.2,0.1,0.1,0.2,0.0,https://uploads3.wikiart.org/images/hans-holbein-the-younger/the-body-of-the-dead-christ-in-the-tomb-1521.jpg,resized_images\523_resized.png
5772869bedc2cb388004cd52,Modern Art,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.1,0.6,0.0,0.1,0.0,0.2,0.0,https://uploads8.wikiart.org/images/vilhelm-hammershoi/frederikke-hammersh-i-the-artist-s-mother-1886.jpg,resized_images\524_resized.png
577278c0edc2cb3880d8cd0a,Post Renaissance Art,0.091,0.0,0.273,0.091,0.0,0.0,0.182,0.091,0.455,0.273,0.0,0.091,0.0,0.0,0.182,0.0,0.0,0.273,0.364,0.0,https://uploads7.wikiart.org/images/bernardo-bellotto/the-arch-of-constantine-1742.jpg,resized_images\525_resized.png
57726f3bedc2cb3880b9ebb5,Post Renaissance Art,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.545,0.273,0.273,0.182,0.0,0.0,0.0,0.091,0.0,0.091,0.182,0.0,https://uploads3.wikiart.org/images/jean-auguste-dominique-ingres/the-turkish-bath-1863.jpg,resized_images\526_resized.png
5772891fedc2cb38800c9e91,Post Renaissance Art,0.0,0.0,0.154,0.077,0.077,0.0,0.0,0.154,0.077,0.077,0.0,0.308,0.0,0.0,0.154,0.0,0.0,0.077,0.385,0.0,https://uploads4.wikiart.org/images/paul-revere/landing-of-troops-1770.jpg,resized_images\527_resized.png
57727f1fedc2cb3880ecf3fb,Modern Art,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,https://uploads4.wikiart.org/images/johannes-itten/farbenkugel-in-7-lichtstufen-und-12-t-nen-1921.jpg,resized_images\528_resized.png
5772867bedc2cb38800447ba,Post Renaissance Art,0.0,0.1,0.1,0.1,0.1,0.1,0.7,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.2,0.0,0.1,0.2,0.0,https://uploads2.wikiart.org/images/henry-fuseli/the-death-of-oedipus-1784(1).jpg,resized_images\529_resized.png
57726f07edc2cb3880b93e66,Renaissance Art,0.0,0.3,0.1,0.0,0.2,0.1,0.3,0.2,0.2,0.0,0.1,0.2,0.2,0.1,0.2,0.1,0.0,0.0,0.3,0.0,https://uploads5.wikiart.org/images/piero-della-francesca/battle-between-heraclius-and-chosroes(1).jpg,resized_images\530_resized.png
57728295edc2cb3880f81d19,Post Renaissance Art,0.0,0.071,0.143,0.071,0.286,0.143,0.286,0.0,0.286,0.143,0.0,0.071,0.071,0.0,0.143,0.0,0.0,0.071,0.143,0.0,https://uploads8.wikiart.org/images/jean-baptiste-oudry/louis-xv-hunting-deer-in-the-saint-germain-forest-1730.jpg,resized_images\531_resized.png
577280e0edc2cb3880f28f58,Modern Art,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.5,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://uploads0.wikiart.org/images/patrick-caulfield/pottery-1969.jpg,resized_images\532_resized.png
57727669edc2cb3880d1573f,Post Renaissance Art,0.083,0.0,0.167,0.083,0.167,0.083,0.083,0.0,0.25,0.167,0.083,0.0,0.25,0.167,0.25,0.083,0.0,0.167,0.167,0.0,https://uploads4.wikiart.org/images/william-hogarth/a-harlot-s-progress-plate-6.jpg,resized_images\533_resized.png
57728295edc2cb3880f81d29,Post Renaissance Art,0.0,0.308,0.077,0.077,0.077,0.308,0.538,0.077,0.0,0.077,0.0,0.0,0.077,0.231,0.308,0.0,0.077,0.077,0.077,0.0,https://uploads2.wikiart.org/images/jean-baptiste-oudry/still-life-with-dead-game-and-peaches-in-a-landscape-1727.jpg,resized_images\534_resized.png
57728a65edc2cb388010f4e4,Post Renaissance Art,0.0,0.0,0.077,0.0,0.0,0.0,0.154,0.0,0.231,0.0,0.154,0.0,0.0,0.077,0.462,0.077,0.0,0.077,0.077,0.0,https://uploads8.wikiart.org/images/james-ward/portraits-of-blackthorn-a-broodmare-with-old-jack-a-favourite-pony-the-property-of-e-mundy-esq-1812.jpg,resized_images\535_resized.png
57727bddedc2cb3880e2d1a5,Post Renaissance Art,0.1,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,https://uploads0.wikiart.org/images/maurice-quentin-de-la-tour/portrait-of-king-louis-xv-1748.jpg,resized_images\536_resized.png
577283aeedc2cb3880fb5b86,Contemporary Art,0.0,0.0,0.091,0.0,0.182,0.182,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.0,0.091,https://uploads1.wikiart.org/images/martin-barre/62-5-1962.jpg,resized_images\537_resized.png
577289a8edc2cb38800e790e,Post Renaissance Art,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.7,0.3,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,https://uploads4.wikiart.org/images/charles-willson-peale/thomas-and-henry-sergeant-1787.jpg,resized_images\538_resized.png
57727c95edc2cb3880e4d1d4,Renaissance Art,0.038,0.0,0.058,0.038,0.0,0.0,0.038,0.192,0.538,0.308,0.731,0.154,0.019,0.038,0.096,0.019,0.038,0.019,0.327,0.0,https://uploads7.wikiart.org/images/gerard-david/a-rest-during-the-flight-to-egypt.jpg,resized_images\539_resized.png
577284a1edc2cb3880fe7895,Modern Art,0.077,0.0,0.308,0.0,0.077,0.231,0.0,0.0,0.077,0.154,0.077,0.077,0.077,0.0,0.0,0.0,0.0,0.538,0.0,0.0,https://uploads6.wikiart.org/images/ray-parker/untitled-71-1974.jpg,resized_images\540_resized.png
57727601edc2cb3880d00ef4,Modern Art,0.0,0.0,0.3,0.0,0.0,0.1,0.1,0.0,0.5,0.0,0.4,0.2,0.0,0.0,0.0,0.1,0.0,0.3,0.1,0.0,https://uploads3.wikiart.org/images/egon-schiele/two-girls-lying-entwined-1915.jpg,resized_images\541_resized.png
57727cbaedc2cb3880e561e7,Renaissance Art,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.083,0.667,0.167,0.25,0.167,0.0,0.0,0.0,0.0,0.0,0.083,0.333,0.0,https://uploads8.wikiart.org/images/jan-van-hemessen/the-prodigal-son-1536.jpg,resized_images\542_resized.png
57727d86edc2cb3880e7e420,Post Renaissance Art,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.6,0.1,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.3,0.0,https://uploads3.wikiart.org/images/judith-leyster/a-youth-with-a-jug.jpg,resized_images\543_resized.png
57726f73edc2cb3880ba9e63,Renaissance Art,0.0,0.0,0.4,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.1,0.2,0.1,0.2,0.2,0.0,0.0,0.2,0.2,0.0,https://uploads4.wikiart.org/images/hieronymus-bosch/ascent-of-the-blessed-1504.jpg,resized_images\544_resized.png
577283cdedc2cb3880fbdd42,Modern Art,0.0,0.0,0.6,0.0,0.0,0.2,0.3,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.0,https://uploads7.wikiart.org/images/hassel-smith/untitled-1959-1.jpg,resized_images\545_resized.png
577286ddedc2cb38800581b2,Modern Art,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.3,0.4,0.4,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.2,0.0,https://uploads8.wikiart.org/images/pierre-roy/le-chou-fleur-1931.jpg,resized_images\546_resized.png
577287deedc2cb3880089cf2,Modern Art,0.0,0.0,0.2,0.0,0.1,0.1,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.3,0.0,0.0,0.4,0.0,0.0,https://uploads7.wikiart.org/images/betty-goodwin/swimmer-3-1983.jpg,resized_images\547_resized.png
577278d3edc2cb3880d93f56,Renaissance Art,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,https://uploads6.wikiart.org/images/hans-baldung/portrait-of-a-lady-1530.jpg,resized_images\548_resized.png
57727259edc2cb3880c4cb0a,Modern Art,0.026,0.0,0.052,0.026,0.0,0.0,0.013,0.078,0.857,0.143,0.39,0.312,0.0,0.013,0.0,0.0,0.026,0.039,0.182,0.0,https://uploads2.wikiart.org/images/claude-monet/women-in-the-garden.jpg,resized_images\549_resized.png
57727904edc2cb3880d9e27e,Post Renaissance Art,0.0,0.0,0.1,0.0,0.1,0.0,0.2,0.0,0.1,0.6,0.1,0.0,0.1,0.1,0.4,0.3,0.1,0.1,0.0,0.0,https://uploads6.wikiart.org/images/grigoriy-myasoyedov/zemstvo-is-having-their-lunch-1872.jpg,resized_images\550_resized.png
577278cdedc2cb3880d93804,Renaissance Art,0.1,0.0,0.2,0.3,0.2,0.0,0.1,0.1,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0,https://uploads4.wikiart.org/images/vittore-carpaccio/portrait-of-a-knight-1510.jpg,resized_images\551_resized.png
57728a0dedc2cb38800fc320,Modern Art,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.9,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,https://uploads2.wikiart.org/images/julian-ashton/sentry-box-reach-hawkesbury-river-new-south-wales-1886.jpg,resized_images\552_resized.png
577288d3edc2cb38800bcc16,Modern Art,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,https://uploads5.wikiart.org/images/giorgio-cavallon/country-scene-1938.jpg,resized_images\553_resized.png
57728192edc2cb3880f4f237,Modern Art,0.024,0.11,0.146,0.024,0.049,0.134,0.439,0.0,0.012,0.024,0.012,0.037,0.232,0.049,0.22,0.012,0.049,0.171,0.037,0.0,https://uploads3.wikiart.org/images/jean-fautrier/le-lilas-blanc-1927.jpg,resized_images\554_resized.png
577282b9edc2cb3880f8a787,Post Renaissance Art,0.077,0.077,0.077,0.231,0.231,0.154,0.154,0.231,0.077,0.154,0.154,0.231,0.154,0.154,0.077,0.077,0.154,0.077,0.615,0.0,https://uploads4.wikiart.org/images/john-trumbull/the-surrender-of-general-burgoyne-1821.jpg,resized_images\555_resized.png
57728363edc2cb3880fa9f24,Modern Art,0.0,0.0,0.273,0.0,0.0,0.091,0.0,0.0,0.0,0.091,0.0,0.182,0.0,0.0,0.0,0.0,0.091,0.273,0.0,0.182,https://uploads6.wikiart.org/images/cesar-paternosto/modez-1971.jpg,resized_images\556_resized.png
577286ddedc2cb3880058192,Modern Art,0.1,0.0,0.2,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.5,0.0,0.0,https://uploads2.wikiart.org/images/pierre-roy/la-naissance-de-v-nus.jpg,resized_images\557_resized.png
577288e3edc2cb38800be6c2,Modern Art,0.0,0.0,0.2,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.1,0.0,0.1,0.5,0.0,0.0,https://uploads3.wikiart.org/images/balcomb-greene/way-down-blue-1945.jpg,resized_images\558_resized.png
57727f7aedc2cb3880ee1191,Modern Art,0.0,0.077,0.231,0.0,0.0,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385,0.0,0.154,https://uploads3.wikiart.org/images/perle-fine/untitled-1940.jpg,resized_images\559_resized.png
57727681edc2cb3880d1d3d4,Modern Art,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.0,https://uploads7.wikiart.org/images/paul-jenkins/phenomena-waiting-gables.jpg,resized_images\560_resized.png
57728287edc2cb3880f80685,Modern Art,0.0,0.0,0.455,0.0,0.0,0.0,0.182,0.0,0.182,0.0,0.091,0.182,0.0,0.0,0.091,0.0,0.0,0.182,0.0,0.0,https://uploads4.wikiart.org/images/sam-francis/hommage-a-vincent-van-gogh-1989.jpg,resized_images\561_resized.png
577285c7edc2cb3880023a69,Modern Art,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.417,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.083,0.417,0.0,https://uploads6.wikiart.org/images/nicolae-maniu/contemplation.jpg,resized_images\562_resized.png
57728287edc2cb3880f806b5,Modern Art,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.091,0.091,0.091,0.091,0.0,0.0,0.182,0.0,0.091,0.364,0.091,0.091,https://uploads6.wikiart.org/images/sam-francis/untitled-1990-6.jpg,resized_images\563_resized.png
57727c4bedc2cb3880e413b5,Modern Art,0.0,0.0,0.154,0.0,0.154,0.154,0.0,0.0,0.0,0.154,0.0,0.077,0.077,0.0,0.077,0.0,0.0,0.462,0.0,0.154,https://uploads3.wikiart.org/images/constantin-brancusi/head.jpg,resized_images\564_resized.png
57728047edc2cb3880f0a302,Modern Art,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,https://uploads1.wikiart.org/images/norman-bluhm/dido-1973.jpg,resized_images\565_resized.png
57727c8fedc2cb3880e4c8b0,Renaissance Art,0.034,0.09,0.09,0.056,0.011,0.067,0.281,0.112,0.056,0.067,0.124,0.045,0.079,0.146,0.618,0.09,0.022,0.067,0.169,0.0,https://uploads4.wikiart.org/images/carlo-crivelli/lamentation-over-the-dead-christ-1485.jpg,resized_images\566_resized.png
57727ffeedc2cb3880efda99,Modern Art,0.0,0.0,0.364,0.0,0.0,0.0,0.182,0.091,0.182,0.182,0.0,0.091,0.0,0.0,0.182,0.0,0.0,0.091,0.091,0.0,https://uploads8.wikiart.org/images/tivadar-kosztka-csontvary/valley-of-great-tarpatak-in-the-high-tatras-1905.jpg,resized_images\567_resized.png
5772752fedc2cb3880cd9ffa,Modern Art,0.0,0.0,0.091,0.182,0.0,0.0,0.0,0.0,0.364,0.091,0.182,0.182,0.0,0.0,0.0,0.0,0.091,0.273,0.455,0.0,https://uploads4.wikiart.org/images/andy-warhol/after-marilyn.jpg,resized_images\568_resized.png
57727048edc2cb3880bd965a,Post Renaissance Art,0.0,0.0,0.267,0.0,0.067,0.0,0.2,0.0,0.067,0.2,0.0,0.0,0.067,0.067,0.2,0.0,0.0,0.067,0.0,0.0,https://uploads4.wikiart.org/images/camille-corot/ville-d-avray-1870-1.jpg,resized_images\569_resized.png
57728a63edc2cb388010f269,Post Renaissance Art,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.2,0.1,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.2,0.1,0.0,https://uploads8.wikiart.org/images/james-ward/gordale-scar-a-view-of-gordale-in-the-manor-of-east-malham-in-craven-yorkshire-the-property-of-1814.jpg,resized_images\570_resized.png
5772849fedc2cb3880fe73ad,Contemporary Art,0.06,0.036,0.181,0.024,0.096,0.108,0.06,0.024,0.036,0.072,0.012,0.06,0.06,0.036,0.096,0.024,0.036,0.373,0.036,0.084,https://uploads5.wikiart.org/images/paul-brach/the-negative-way-10-1964.jpg,resized_images\571_resized.png
57728393edc2cb3880fb3148,Modern Art,0.083,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.417,0.167,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.25,0.167,0.0,https://uploads3.wikiart.org/images/albert-marquet/the-port-of-marseliles-1904.jpg,resized_images\572_resized.png
57728230edc2cb3880f6d3ef,Contemporary Art,0.0,0.0,0.4,0.0,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,https://uploads2.wikiart.org/images/richard-artschwager/mirror-mirror-table-table-1964.jpg,resized_images\573_resized.png
57726edcedc2cb3880b89e6c,Post Renaissance Art,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.667,0.083,0.0,0.083,0.0,0.083,0.083,0.0,0.0,0.083,0.0,0.0,https://uploads1.wikiart.org/images/john-constable/weymouth-bay-with-jordan-hill-1816.jpg,resized_images\574_resized.png
577289a9edc2cb38800e795e,Post Renaissance Art,0.0,0.0,0.0,0.182,0.091,0.091,0.0,0.091,0.091,0.091,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.818,0.0,https://uploads3.wikiart.org/images/charles-willson-peale/washington-after-the-battle-of-princeton-new-jersey-1782.jpg,resized_images\575_resized.png
577287dcedc2cb3880089a7e,Modern Art,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,https://uploads4.wikiart.org/images/rainer-fetting/mann-in-dusche-1980.jpg,resized_images\576_resized.png
57728568edc2cb388000fe2e,Renaissance Art,0.1,0.0,0.2,0.2,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0,https://uploads2.wikiart.org/images/donatello/david-1432(1).jpg,resized_images\577_resized.png
57727fb2edc2cb3880eec163,Modern Art,0.0,0.0,0.182,0.091,0.091,0.182,0.182,0.091,0.0,0.091,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.636,0.0,0.0,https://uploads2.wikiart.org/images/andre-masson/pasiphae-1.jpg,resized_images\578_resized.png
57726e74edc2cb3880b73bcb,Post Renaissance Art,0.1,0.3,0.1,0.1,0.2,0.1,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0,https://uploads4.wikiart.org/images/john-singleton-copley/the-major-peirson-s-death-1784.jpg,resized_images\579_resized.png
57728560edc2cb388000f134,Post Renaissance Art,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.1,0.6,0.0,https://uploads6.wikiart.org/images/arno-breker/prometheus-1937.jpg,resized_images\580_resized.png
57726ea7edc2cb3880b7e98b,Post Renaissance Art,0.0,0.1,0.3,0.1,0.1,0.0,0.2,0.1,0.1,0.5,0.0,0.2,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,https://uploads8.wikiart.org/images/jean-francois-millet/the-sower-1850(1).jpg,resized_images\581_resized.png
5772864aedc2cb388003a8b9,Modern Art,0.0,0.0,0.222,0.0,0.0,0.111,0.556,0.0,0.0,0.222,0.0,0.0,0.222,0.0,0.444,0.0,0.0,0.111,0.0,0.0,https://uploads1.wikiart.org/images/kay-sage/margin-of-silence-1942.jpg,resized_images\582_resized.png
57728568edc2cb388000fe5e,Renaissance Art,0.0,0.0,0.0,0.0,0.083,0.25,0.333,0.0,0.083,0.083,0.0,0.0,0.0,0.083,0.333,0.083,0.083,0.0,0.083,0.0,https://uploads7.wikiart.org/images/donatello/magdalene-penitent.jpg,resized_images\583_resized.png
577283c5edc2cb3880fbd079,Modern Art,0.0,0.0,0.364,0.0,0.0,0.0,0.0,0.0,0.364,0.0,0.0,0.364,0.0,0.0,0.091,0.0,0.0,0.273,0.0,0.0,https://uploads6.wikiart.org/images/stanley-boxer/untitled-1956.jpg,resized_images\584_resized.png
577284e0edc2cb3880ff2bea,Modern Art,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,https://uploads6.wikiart.org/images/bertalan-por/landscape-1908.jpg,resized_images\585_resized.png
577284f8edc2cb3880ffa6c2,Modern Art,0.0,0.083,0.25,0.083,0.0,0.25,0.167,0.0,0.0,0.0,0.0,0.0,0.083,0.083,0.167,0.083,0.0,0.5,0.083,0.0,https://uploads0.wikiart.org/images/modest-cuixart/cercle-dor-1958.jpg,resized_images\586_resized.png
577281f4edc2cb3880f62403,Modern Art,0.0,0.0,0.143,0.0,0.071,0.143,0.143,0.0,0.143,0.143,0.071,0.071,0.143,0.071,0.071,0.071,0.0,0.5,0.0,0.0,https://uploads1.wikiart.org/images/vajda-lajos/mask-with-moon-1938.jpg,resized_images\587_resized.png
57727551edc2cb3880ce05e0,Modern Art,0.0,0.083,0.25,0.167,0.167,0.0,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.417,0.0,https://uploads2.wikiart.org/images/andy-warhol/che-guevara.jpg,resized_images\588_resized.png
5772847bedc2cb3880fdee17,Post Renaissance Art,0.0,0.0,0.25,0.0,0.167,0.0,0.083,0.083,0.25,0.167,0.0,0.417,0.0,0.0,0.0,0.0,0.0,0.167,0.167,0.083,https://uploads3.wikiart.org/images/hendrick-cornelisz-vroom/the-arrival-at-vlissingen-of-frederick-v-elector-palatine-1632.jpg,resized_images\589_resized.png
57728095edc2cb3880f1c3f4,Modern Art,0.0,0.083,0.583,0.083,0.083,0.083,0.083,0.0,0.083,0.0,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.5,0.083,0.0,https://uploads6.wikiart.org/images/joan-mitchell/city-landscape-1955(1).jpg,resized_images\590_resized.png
57727f79edc2cb3880ee0f61,Modern Art,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.1,0.4,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,https://uploads5.wikiart.org/images/perle-fine/cool-series-no-26-first-love-1963.jpg,resized_images\591_resized.png
57728377edc2cb3880fab2d0,Modern Art,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.1,0.1,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.0,https://uploads7.wikiart.org/images/lovis-corinth/portr-t-der-charlotte-berend-corinth-1912.jpg,resized_images\592_resized.png
577275c9edc2cb3880cf5c9c,Modern Art,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.1,0.2,0.1,0.0,https://uploads5.wikiart.org/images/cy-twombly/tiznit.jpg,resized_images\593_resized.png
57728712edc2cb3880062852,Modern Art,0.0,0.091,0.273,0.0,0.091,0.091,0.091,0.0,0.091,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.0,0.0,https://uploads2.wikiart.org/images/mathias-goeritz/yellow-bird-1957.jpg,resized_images\594_resized.png
57728535edc2cb38800059d9,Modern Art,0.0,0.1,0.2,0.1,0.0,0.3,0.6,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,https://uploads2.wikiart.org/images/joan-hernandez-pijuan/pintura-222-60-1960.jpg,resized_images\595_resized.png
